author|0|body_xml
s_omel|2013/04/30 05:50:46|самое фиговое....распределение должно идти по выручке
в первом подразделении выпускают бетон
вторым подразделением оказывается услуга работ (куда включаются затраты и бетона)
и получается, если на выручку по подраздеениям, то то что по материалам входит в бенот распределилось, а общехозяйственны, общепроизводственные включаются сразу в услугу оказанную
s_omel|2013/04/30 05:51:06|получается себестоимость бетона не реальная
s_omel|2013/04/30 05:51:26|такое настраивается?
s_omel|2013/04/30 05:52:00|это я потому способу пошел где фильтры по подразделениям ставил
iabbliz|2013/04/30 05:54:50|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xa85b45f8bb09faf0077543d5b2c0ffc39244f6a3a0a801d07a20961b49b45490" timestamp="1367301046"><legacyquote>[9:50:46] Сергей Омельчук: </legacyquote>в первом подразделении выпускают бетон<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>т.е. в это подразделение спускают материалы? и делают выпуск Бетона

<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xa85b45f8bb09faf0077543d5b2c0ffc39244f6a3a0a801d07a20961b49b45490" timestamp="1367301046"><legacyquote>[9:50:46] Сергей Омельчук: </legacyquote>вторым подразделением оказывается услуга работ (куда включаются затраты и бетона)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>имеется ввиду делается реализация тов. услуг где продают услуги которые включают стоимость бетона?
s_omel|2013/04/30 05:57:17|да, я то что разобрался, переделали вместо реализации &quot;Акт об оказании услуг&quot; там указываются и распределябся материалы, затраты которые пошли
iabbliz|2013/04/30 05:58:24|и дальше что должно произойти?
iabbliz|2013/05/10 12:14:06|привет
s_omel|2013/05/10 12:14:25|у тебя нет где нибудь демо упп? может на компе твоем валяется где то
iabbliz|2013/05/10 12:14:34|неа нету
s_omel|2013/05/10 12:14:47|вообщем обработки нужны из демки которые для расчета плановой себестоимости
iabbliz|2013/05/15 12:56:02|Позвонил ему
s_omel|2013/05/15 12:56:16|ага...
iabbliz|2013/05/15 12:56:17|Он сказал напиши письмо
s_omel|2013/05/15 12:56:18|и...
iabbliz|2013/05/15 12:56:27|с примерным описанием функционала
s_omel|2013/05/15 12:56:28|контакты
iabbliz|2013/05/15 12:56:48|<a href="mailto:androsha2.3@gmail.com">Androsha2.3@gmail.com</a>
s_omel|2013/05/15 12:57:38|ок
s_omel|2013/05/15 12:57:45|спасибо
iabbliz|2013/05/16 10:15:52|привет
s_omel|2013/05/16 10:16:06|я выслал письмо по ipad, напишешь ему пусть посмотрит
iabbliz|2013/05/16 10:17:44|давай если в теч. 3 дней не ответит, напишу.
iabbliz|2013/05/16 10:18:00|в принципе он посмотрит и сам ответит.
s_omel|2013/05/16 10:18:05|окей
iabbliz|2013/05/28 12:07:59|Даров
s_omel|2013/05/28 12:09:50|подскажи, когда проверяем отчет анализ распределения производственных затрат. ...
если смотрим и видно что в требовании списано меньше чем в отчете производства. и если посчитать по спецификации то реально получается что павильно выходит то, что в отчете. 
Ты сам исправлял тот или другой документ, или комуто это передавал делать?
s_omel|2013/05/28 12:10:15|кто вооще определяет чтоп равильно в требовании или в отчете
iabbliz|2013/05/28 12:10:21|говорил тому кто делал отчет  и требование
iabbliz|2013/05/28 12:10:27|отвественному
iabbliz|2013/05/28 12:10:38|у тебя расхождения между отчетом и требованием
s_omel|2013/05/28 12:10:46|да
iabbliz|2013/05/28 12:10:55|говорил тому кто делал
iabbliz|2013/05/28 12:10:58|он сам уже смотрел
iabbliz|2013/05/28 12:11:23|если период еще открыт конечо
iabbliz|2013/05/28 12:11:25|конечно
iabbliz|2013/05/28 12:11:32|если закрыт то говорил Ксении
iabbliz|2013/05/28 12:11:39|у нее период долго не закрыт
iabbliz|2013/05/28 12:11:47|она сама смотрела/исправляла
s_omel|2013/05/28 12:12:05|ага, спасибо.
s_omel|2013/05/28 12:13:06|ты не спрашивал у друга насчет мобильного приложения?
s_omel|2013/05/28 12:13:09|ничего не ответил
iabbliz|2013/05/28 12:13:51|неделю в командировке был
iabbliz|2013/05/28 12:14:37|ща спрошу
s_omel|2013/05/28 12:15:19|ага
s_omel|2013/05/28 12:15:31|седня пойнт тее писал...
s_omel|2013/05/28 12:16:10|как тебе предложение? ксеня хотела бы чтобы ты обучение провел по закрытию
iabbliz|2013/05/28 12:16:42|Позвонил чуваку
s_omel|2013/05/28 12:16:52|хотя вроде у тебя там механизм такой, что трудно будет не закрыть
iabbliz|2013/05/28 12:17:44|1-ое у них сейчас большой проект, и ближайшие 2-3 месяца не получится занятся этим;
2-ое по тех. заданию работ много, поэтому и ценник будет не маленький
iabbliz|2013/05/28 12:18:09|письмо он читал, ответить забыл
iabbliz|2013/05/28 12:18:09|=)
iabbliz|2013/05/28 12:18:30|еще он добавил что люди обычно пугаются увидев ценник=)
iabbliz|2013/05/28 12:20:46|по поводу обучения. 
Времени свободного нет, почти все майские работал, по вечерам работаю, плюс только из Москвы приехал 2-ое выходных не отдыхал.
И честно говоря не охото обучать... времени уйдет много эффекта будет мало.
iabbliz|2013/05/29 05:42:59|ок, попозже позвоню ему
iabbliz|2013/05/29 05:43:00|Привет
iabbliz|2013/05/29 05:43:03|ща еще рано
s_omel|2013/05/29 05:51:20|уже руководителем наверное стал?
iabbliz|2013/05/29 05:51:32|неа=)
iabbliz|2013/05/29 05:51:38|напряжно было
iabbliz|2013/05/29 05:51:47|по 12 часов в день работал
s_omel|2013/05/29 05:51:57|в москве?
iabbliz|2013/05/29 05:52:06|ага, на внедрении проекта
s_omel|2013/05/29 05:52:09|в офисе жил или гостинице
iabbliz|2013/05/29 05:52:14|у друга жил
iabbliz|2013/05/29 05:55:18|поидее раз в полгода...
iabbliz|2013/05/29 05:55:26|хотя мб и не буду=)
iabbliz|2013/05/29 05:55:35|более менее нормально относится
iabbliz|2013/05/29 05:56:13|тьфу тьфу
s_omel|2013/05/30 11:14:44|подскажи, востановление последовательности поп партиям ты делал в течени дня? или тормоза будут?
iabbliz|2013/05/30 11:14:57|по ночам делал.
iabbliz|2013/05/30 11:15:04|СУПУ которая
iabbliz|2013/05/30 11:15:07|не стандартная
s_omel|2013/05/30 11:15:11|днем вооще ничего не делал?
iabbliz|2013/05/30 11:15:18|старался не делать днем
s_omel|2013/05/30 11:15:39|а по времени сколько делается?
iabbliz|2013/05/30 11:16:04|месяц часа 4
iabbliz|2013/05/30 11:16:07|за 1 месяц
iabbliz|2013/05/30 11:16:27|если полностью не восстанавливали
iabbliz|2013/05/30 11:16:33|если ранее востанавливали
iabbliz|2013/05/30 11:16:48|то он проведет доки по изменившимся данным
iabbliz|2013/05/30 11:16:58|это по разному, смотря как исправляли доки старые
iabbliz|2013/05/30 11:17:04|от 10 мин до...
s_omel|2013/05/30 11:22:23|окей, спасибо
s_omel|2013/06/03 09:05:55|а ты в курсе как данные выгружаются сос старого ТСД?
iabbliz|2013/06/03 09:07:20|через стакан
iabbliz|2013/06/03 09:07:36|по ТСД в Вики посмотри там я что то писал
iabbliz|2013/06/03 09:07:37|по ней
s_omel|2013/06/03 09:07:45|а какая процедура.. подсоединил, тест устройства прошел
iabbliz|2013/06/03 09:07:46|привет
iabbliz|2013/06/03 09:07:58|вставил в стакан
iabbliz|2013/06/03 09:08:03|открыл документ
iabbliz|2013/06/03 09:08:10|подсоединился сканер
iabbliz|2013/06/03 09:08:18|печать-Выгрузить в сканер
s_omel|2013/06/03 09:09:00|инвентаризацию если нужно загрузть
iabbliz|2013/06/03 09:09:21|ээээ старые сканеры это какие?
iabbliz|2013/06/03 09:09:33|дисплей цветной который?
iabbliz|2013/06/03 09:18:11|тогда хз как
s_omel|2013/06/03 09:18:57|
Запускаем генератор приложений (Пуск-Программы-SCANCODE>Нужная прошивка(Ставил 2.41-IG09)-Генератор приложений)
 

Открыть задачу «o:\Службы главного инженера\Отдел автоматизации и информатики\РабочаяЗадача_270912.AGX»
это что такое
s_omel|2013/06/03 09:18:58|?
s_omel|2013/06/03 09:19:06|что значит задача?
iabbliz|2013/06/03 09:25:10|Задача это типа мини БД в ТСД
iabbliz|2013/06/03 09:25:16|1 или 2 таблицы
iabbliz|2013/06/03 09:25:20|с описанными полями
s_omel|2013/06/04 06:23:51|со сканеров старых когда выгрузку делаешь.  если с каких то не выгружается пишет что прошел тайм аут. это лечится как то? не сталкивался?
s_omel|2013/06/04 06:24:05|с одних все нормально а на двух такое пишет
iabbliz|2013/06/04 06:24:32|на этом же компьютере другие сканеры норм работают?
s_omel|2013/06/04 06:24:38|да
iabbliz|2013/06/04 06:24:39|на этом же стакане
iabbliz|2013/06/04 06:24:41|привет
iabbliz|2013/06/04 06:25:23|поидее нет связи со сканером
iabbliz|2013/06/04 06:25:41|такого не было чтобы одни читались другие нет, на одном компьютере на одном стакане
s_omel|2013/06/04 06:25:49|проверка проходит сканер находится
iabbliz|2013/06/04 06:26:45|с этими сканерами ничего не делали?
iabbliz|2013/06/04 06:26:53|последний раз они когда работали?
iabbliz|2013/06/04 06:27:05|на другом комьютере пробовали их подключать?
s_omel|2013/06/04 06:34:31|да нет вроде, собрали инвнтаризацию, щас данные сгружаю
s_omel|2013/06/04 10:16:44|поступила номенклатура потом к ней что то добавляется получилась одна комплектация, а потом еще что то добавили и вторая комплектация. при корректировки стоимости списания вылазит громадный минус
s_omel|2013/06/04 10:16:51|можешь на что то навести
iabbliz|2013/06/04 10:18:01|была проблема когда
iabbliz|2013/06/04 10:18:49|Ном1 Хар1

Комплектация Ном1 Хар2 

из Ном1 Хар1 + Ном2 Хар1
iabbliz|2013/06/04 10:19:18|другими словами когда мы делали туже номенклатуру но с другой характеристикой
iabbliz|2013/06/04 10:19:34|при этом в составе указывали эту же номенклатуру + доп. материал
s_omel|2013/06/04 10:20:10|у нас щас случай когда номенклатура пришла с характеристикой, и первая комплектация вышла без характеристики
s_omel|2013/06/04 10:20:43|и как лечили?
iabbliz|2013/06/04 10:22:37|можно попробовать добавить промежуточную другую номенклатуру
iabbliz|2013/06/04 10:22:57|лучше ту которая больше нигде не используется
iabbliz|2013/06/06 06:06:36|привет
s_omel|2013/06/06 06:08:32|пересмотрел по мануалом, чет не проходит все равно....
Количество списываемое из производства, превышает остаток в НЗП:
 Документ выпуска: Отчет производства за смену АЛ000006332 от 11.04.2013 15:51:44
Подразделение: Участок по работе с претензиями
Номенклатурная группа: 
Статья затрат: Сырье  и материалы - ПР
Затрата: ДСП 16 мм 4,625 Плита1/1.М.Пр.Р.А. ГОСТ Р52078-2003, Ольха , 
Заказ: 
Код операции: Прямые затраты
Количество списания: 0,005, остаток НЗП: 0,001

что пишут по аналитике и количеству в требовании и отчете все сходится, можешь подсказать что можно посмотреть
iabbliz|2013/06/06 06:09:32|в отчете Анализ распределение производственных затрат
iabbliz|2013/06/06 06:09:37|это отклонение показывает?
s_omel|2013/06/06 06:09:45|что то пишут все за сверку аналитики по распределению производственных затрат, так у нас номенклатурные группы впринципе не используютс
iabbliz|2013/06/06 06:09:49|при распроведенных РСВ
iabbliz|2013/06/06 06:10:06|ну поидее самое главное вот это
iabbliz|2013/06/06 06:10:07|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xe7a909925b5686b8d1fd52d3858228e913ee251204991125ae07a12bc3273254" timestamp="1370498912"><legacyquote>[10:08:32] Сергей Омельчук: </legacyquote>Количество списания: 0,005, остаток НЗП: 0,001<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/06/06 06:10:16|в остатке 0.001
iabbliz|2013/06/06 06:10:24|а отчет забирает 0.005
iabbliz|2013/06/06 06:10:37|поидее надо найти этот отчет
iabbliz|2013/06/06 06:10:48|судя по количеству материала он должен быть один
iabbliz|2013/06/06 06:10:53|самое простое в этом отчете
s_omel|2013/06/06 06:10:59|я правильно понимаю смысл - требование передало 0.001 а отчет распределяет 0,005?
iabbliz|2013/06/06 06:11:06|да
iabbliz|2013/06/06 06:11:14|выбрать в единице измерения единицу хранения остатков
iabbliz|2013/06/06 06:11:21|там наверняка стоит не та
s_omel|2013/06/06 06:11:37|в ед.измерения ошибки бывают?
iabbliz|2013/06/06 06:11:47|имеется ввиду что
iabbliz|2013/06/06 06:11:57|на участке по работа с претензиями
iabbliz|2013/06/06 06:12:09|там в отчетах идет автоматическое распределенеие материалов
iabbliz|2013/06/06 06:12:23|и + там нет спецификаций
iabbliz|2013/06/06 06:12:37|поэтому весь материал распределяется на всю продукцию в документе
s_omel|2013/06/06 06:12:53|так а как правильно нужно?
iabbliz|2013/06/06 06:12:57|из за этого появляется погрешность округления, надо в документе выбрать единицу хранения остатков для этого материал
iabbliz|2013/06/06 06:13:07|тем самым уменьшить погрешность окруления
iabbliz|2013/06/06 06:13:09|ИЛИ
s_omel|2013/06/06 06:13:19|т.е. то что автоматическое распределени то это пусть остается?
iabbliz|2013/06/06 06:13:21|убрать галку автоматическое распределение
s_omel|2013/06/06 06:13:29|и откорректировать
iabbliz|2013/06/06 06:13:30|рапределить в документе руками это
iabbliz|2013/06/06 06:13:42|чтобы 1 материал по этой ольхе упал на одну продукцию
s_omel|2013/06/06 06:13:43|окей, понял
s_omel|2013/06/06 06:13:51|спасибо
s_omel|2013/06/06 06:14:21|попробуем
s_omel|2013/06/06 06:14:30|я ж девочку еще взял на работу
iabbliz|2013/06/06 06:14:36|гарем?=)
s_omel|2013/06/06 06:15:31|а еще скажи к тебе когда нибудь обращались с вопросом закрыть 45 счет? корректировкой наверное закрывал?
iabbliz|2013/06/06 06:15:54|возврат товаров от покупателя?
iabbliz|2013/06/06 06:16:11|да корректировкой
s_omel|2013/06/06 06:16:22|а на что списывал?
s_omel|2013/06/06 06:16:33|с 2012 года остались минуса по 45
s_omel|2013/06/06 06:16:41|по одному региону
s_omel|2013/06/06 06:16:50|они комиссионный товар возвращали
iabbliz|2013/06/06 06:16:53|честно говоря уже не помню
s_omel|2013/06/06 06:19:38|)хорошо
s_omel|2013/06/06 06:19:46|все равно спасибо
iabbliz|2013/06/06 06:19:48|поищи должна быть обработка
iabbliz|2013/06/06 06:20:04|не помню как называется правда=)
s_omel|2013/06/06 06:20:47|ну если не ошибаюсь наверное ты это все на себестоимость списывал
iabbliz|2013/06/06 06:21:05|скорей всего да
s_omel|2013/06/06 06:21:45|а ты не писал обработки загрузки инвентаризации по короткому штрихкоду?
iabbliz|2013/06/06 06:21:53|неа
s_omel|2013/06/06 07:21:30|правильно что по всем договорам начисляются бонусы?
iabbliz|2013/06/06 07:22:21|кто давал задание уже сложно сказать. Но согласовывал с Мищенко
iabbliz|2013/06/06 07:22:39|возможно не правильно, но на момент согласования Мищенко это устраивало.
s_omel|2013/06/06 07:22:59|есл и продали по комиссии, апотом возврат прошел он учитывается?
s_omel|2013/06/06 07:23:18|т.е продали на 2млнвернули 1 насчислятся на 1 или на 2
iabbliz|2013/06/06 07:24:38|как именно начисляется лучше посмотреть в документе
iabbliz|2013/06/06 07:24:46|алмазНачислениеБонусаПоБракам
iabbliz|2013/06/06 07:24:51|точно не помню как там
s_omel|2013/06/06 07:25:56|окей, спасибо
iabbliz|2013/06/07 07:55:40|привет
s_omel|2013/06/07 07:56:30|ты не вкурсе как происходила сверка инвентаризации между сканерами и то что бухи вручную в экселе считаю
iabbliz|2013/06/07 07:56:56|неа
s_omel|2013/06/07 07:57:37|вооще со сканеров брали инфу или забивали на нее?
iabbliz|2013/06/07 07:57:58|брали со сканеров которые с цветным дисплеем
iabbliz|2013/06/07 07:58:07|и заполняли моей обработкой инвентаризацию
iabbliz|2013/06/07 07:58:17|которая подбирала ГП по пакетам
s_omel|2013/06/07 08:00:01|а чернобелых почему не брали?
iabbliz|2013/06/07 08:04:28|или брали
iabbliz|2013/06/07 08:04:32|точно брали
iabbliz|2013/06/07 08:04:37|последний раз то с ними ходили
iabbliz|2013/06/07 08:04:45|там тоже обработка есть
s_omel|2013/06/07 09:27:25|эот все загружается, бухи просто считали паралельно в экселе, а теперь им сказали сверить то что на сканерах и то что у них
s_omel|2013/06/07 09:27:57|я ж и думаю что мож такое ты делал. данные со сканера сверял с экселем
iabbliz|2013/06/07 09:28:45|неа
s_omel|2013/06/07 11:45:25|нужно соблюдать чтобы требование раньше было?
iabbliz|2013/06/10 04:55:31|привет
s_omel|2013/06/10 04:55:37|тебе лестницу доделали?
iabbliz|2013/06/10 04:55:45|да
s_omel|2013/06/10 04:55:58|нужно приехать посмотреть)
iabbliz|2013/06/10 04:56:38|=)
s_omel|2013/06/10 04:58:03|....пообщаться об упп))
iabbliz|2013/06/10 05:02:00|да
s_omel|2013/06/10 05:08:55|Сумма базы коэф. по По материальным 10 равна 0, для:
iabbliz|2013/06/10 06:49:09|в пределах одного месяца все норм
s_omel|2013/06/10 06:49:25|хорошо
s_omel|2013/06/11 06:12:47|а способы распределения затрат кто вводил правильно? ты?
iabbliz|2013/06/11 06:13:05|в основном всегда я вводил
s_omel|2013/06/11 06:13:25|щас опищу одну ...
s_omel|2013/06/11 06:13:28|Сумма базы коэф. по По материальным 10 равна 0, для:
Подразделение: транспортный участок
Статья затрат: Расходы на содержание транспорта- ОПР
Заказ: 
Номенклатурная группа:
s_omel|2013/06/11 06:14:41|есть такая ситуащия, характер зартар стоит учитывать подразделения, когда поменял на не учитывать подразделения то прходит
s_omel|2013/06/11 06:15:09|поидее если вы в этотм подразделении не выпускаем то и нужно же не учитывать или не правильно думаю?
iabbliz|2013/06/11 06:15:39|ВТГЛавныйЭкструдер.ПолеДляОпределенияЭкструдера = 0
iabbliz|2013/06/11 06:15:41|упс
iabbliz|2013/06/11 06:15:53|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x756f754b4c227fe94f0e1259897eaf7bb43787b616efd4868cef35a595f70543" timestamp="1370931208"><legacyquote>[10:13:28] Сергей Омельчук: </legacyquote>Подразделение: транспортный участок<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>в нем не может быть затрат ОПР
iabbliz|2013/06/11 06:16:03|он ничего не производит
iabbliz|2013/06/11 06:16:17|в нем могут быть или ОХР или КР
s_omel|2013/06/11 06:16:23|это общехозяйственные должны быть?
s_omel|2013/06/11 06:16:35|а кто за это отвечает?
iabbliz|2013/06/11 06:16:50|обычно говорил тому человеку кто оформил Требование
s_omel|2013/06/11 06:17:13|т.е. они должны выбрать другую статью?
s_omel|2013/06/11 06:17:43|все кто ничего не производит это не ОПР правильно?
iabbliz|2013/06/11 06:19:32|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x7162e383985faf022c461c68deadd8f3160996247154c3decf0af79f4fa96ecf" timestamp="1370931463"><legacyquote>[10:17:43] Сергей Омельчук: </legacyquote>все кто ничего не производит это не ОПР правильно?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
iabbliz|2013/06/11 06:19:53|т.к. он не может получить базу распределения материальных затрат которые были списаны в этом месяце для этого подразделения
iabbliz|2013/06/11 06:19:57|поэтому ошибку и выдает
s_omel|2013/06/11 06:22:42|спасибо
iabbliz|2013/06/13 09:32:29|привет
s_omel|2013/06/13 09:32:58|а материалы в производстве и незавершенное производство должны сходится или нет
iabbliz|2013/06/13 09:33:15|в идеале да
s_omel|2013/06/13 09:34:35|я все про то же, если реально в незавершенке меньше чем в производстве, то где как правило может быть не правильно в незавершенке или в материалах
s_omel|2013/06/13 09:35:03|какой из этих регистров правильнее править
iabbliz|2013/06/13 09:35:29|сложно сказать=) скорей всего Материалы в производстве более правильный
iabbliz|2013/06/13 09:35:37|т.к. его больше проверяли/проверяют
s_omel|2013/06/13 09:36:03|ну ты правил когда нибуть незавершенку?
s_omel|2013/06/13 09:36:14|сам или согласовывал с кем-то?
iabbliz|2013/06/13 09:36:40|вроде бывало, насчет согласовывал не помню
iabbliz|2013/06/13 09:36:54|правил, но не глобально естественно
s_omel|2013/06/13 09:37:25|не ну несколько позиций
iabbliz|2013/06/13 09:37:31|ага
iabbliz|2013/06/13 09:37:32|было дело
s_omel|2013/06/13 09:37:40|раньше наверное просто так вопрос не ставили
iabbliz|2013/06/13 09:37:53|наверно
s_omel|2013/06/13 09:38:08|раньше наверное старались сколько в отчет нужно столько и треованием
s_omel|2013/06/13 09:38:45|а щас Погорелова Муслиму сказала что материалы в производстве есть, типа ставь м требование меньше чтобы остатки списать в производстве
s_omel|2013/06/18 09:54:36|я защищился
iabbliz|2013/06/18 09:54:44|Класс поздравляю
iabbliz|2013/06/18 09:54:46|отмучился
s_omel|2013/06/18 09:54:50|ага
s_omel|2013/06/18 11:57:25|?
iabbliz|2013/06/18 11:57:45|еще раз
s_omel|2013/06/18 11:57:55|вылазт остаток 25 счета при расчете себестоимости, наверное крове регистра затрат еще регистр какой то смотрит
iabbliz|2013/06/18 11:58:11|Сумма затрат берется из регистра Затраты
s_omel|2013/06/18 11:58:25|Расчет себестоимости делат дебет 25 счета и соответственно он вылазит на остаток<e_m ts="1371556706" a="s_omel" t="61"/>
iabbliz|2013/06/18 11:58:52|остаток большой?
s_omel|2013/06/18 11:59:01|2350
iabbliz|2013/06/18 11:59:28|даже хз... поидее только регистр Затраты
s_omel|2013/06/18 11:59:35|вооще скорее всего что т ранее не правильно проставлено, хотя вроде и должно считать
iabbliz|2013/06/18 11:59:43|мб как то связан Затраты незавершенного производства
s_omel|2013/06/18 11:59:56|передача материалов чайни к передали на йчасток фурнитуры по статье ОПР
s_omel|2013/06/18 12:00:04|это ж вроде правильно
s_omel|2013/06/18 12:00:16|участок фурнитуры производит
iabbliz|2013/06/18 12:00:27|ну да
s_omel|2013/06/18 12:00:50|причем по этой статье на начало периода нет никаких остатков
s_omel|2013/06/18 12:01:03|и вылезло получается через один месяц
iabbliz|2013/06/20 05:36:17|вроде нет
s_omel|2013/06/20 05:36:33|с ярлыками все нормально проходило?
iabbliz|2013/06/20 05:37:53|не пробовал
iabbliz|2013/06/20 05:37:58|с ярлыками еще
s_omel|2013/06/20 05:38:33|) попробуем
iabbliz|2013/06/20 08:00:42|скорее наоборот
iabbliz|2013/07/01 07:04:59|Привет
iabbliz|2013/07/01 07:05:02|документ отдельный
iabbliz|2013/07/01 07:05:09|алмаз начисление бонусов
iabbliz|2013/07/01 07:05:11|помойму
s_omel|2013/07/01 07:05:17|окей, спасибо
s_omel|2013/07/01 07:06:11|он за квартал делался?
iabbliz|2013/07/01 07:06:19|да, раз в кварал
iabbliz|2013/07/01 07:06:21|квартал
s_omel|2013/07/01 07:06:27|ок
iabbliz|2013/07/01 07:06:28|за предыдущий квартал
s_omel|2013/07/01 07:08:38|а процент для расчета бонуса один всегда, сам смотрю ставится пр создании нового
iabbliz|2013/07/01 07:08:49|в РС прописан
iabbliz|2013/07/01 07:08:52|ниразу не менялся
iabbliz|2013/07/02 12:15:20|привет
iabbliz|2013/07/02 12:16:03|не я
s_omel|2013/07/02 12:16:03|с этим же может кто то другой
s_omel|2013/07/02 12:16:20|говорят ты, и по истории показывает что ы
s_omel|2013/07/02 12:16:22|проводил
iabbliz|2013/07/02 12:16:24|отражение ЗП в упр учете заполняла Литвинова Наташа
iabbliz|2013/07/02 12:16:40|до нее Лена
s_omel|2013/07/02 12:16:40|?
iabbliz|2013/07/02 12:16:43|я только проводил
s_omel|2013/07/02 12:16:54|а им что нельзя?
iabbliz|2013/07/02 12:16:57|и проверял бывало
iabbliz|2013/07/02 12:17:17|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="xf1ddb3c6cb6edbcc732c12f9ed36d3c9cd8c96dd53435d142f4ef9dba7010788" timestamp="1372767414"><legacyquote>[16:16:54] Сергей Омельчук: </legacyquote>а им что нельзя?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>не помню может и можно
iabbliz|2013/07/02 12:17:22|исторически сложилось
s_omel|2013/07/02 12:18:31|короче закрыли месяц недели через две пришли говорят что зарпата по столовлй в выпуск не попала, нашел документ что не проведен....говорят а это Антон всегда делал))
iabbliz|2013/07/02 12:18:42|=)))
s_omel|2013/07/04 04:51:36|у тебя в мануале на этапе &quot;Проверить соответсвие стоимости суммы затрат&quot; если не чего не вылазит то все ОК написано
s_omel|2013/07/04 04:51:41|а если вылызит?
iabbliz|2013/07/04 04:52:25|варианта 2
iabbliz|2013/07/04 04:52:28|Привет
iabbliz|2013/07/04 04:52:38|1-ый это зайти в документы Распределение прочих затрат
iabbliz|2013/07/04 04:52:51|и заполнить ТОЛЬКО закладку распределения при этом документ не распроводить
iabbliz|2013/07/04 04:53:10|2-ой сделать тоже самое, но после этого еще раз расчитать РССВ
iabbliz|2013/07/04 04:53:24|Причина ошибки:
iabbliz|2013/07/04 04:53:45|у тебя в этом документе, суммы распределяются согласно стоимости материал
iabbliz|2013/07/04 04:53:47|материала
s_omel|2013/07/04 04:54:04|это не из за того, что БУ делал
iabbliz|2013/07/04 04:54:10|с момента распределения и до сегодня, видимо стоимость по какому то материалу изменилась
iabbliz|2013/07/04 04:54:19|<quote author="s_omel" authorname="Сергей Омельчук" conversation="s_omel" guid="x7f4790173d682d22da928ee29ba4f79386ff46f83cd3aee42bb002fa8fe06d76" timestamp="1372913644"><legacyquote>[8:54:04] Сергей Омельчук: </legacyquote>это не из за того, что БУ делал<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>может
s_omel|2013/07/04 04:55:22|еще есть разница ели делать распределение или на цех корпуса или на цех фасадов?
iabbliz|2013/07/04 04:55:36|?
s_omel|2013/07/04 04:55:45|вчера когда разговаривали
s_omel|2013/07/04 04:56:11|цеха распиловки нет, ты назвал цех копусной
iabbliz|2013/07/04 04:56:20|угу
iabbliz|2013/07/04 04:56:22|нет разницы
iabbliz|2013/07/04 04:56:27|главное куда списал материалы
iabbliz|2013/07/04 04:56:33|оттуда и распределяй
s_omel|2013/07/04 04:57:00|просто по корусной мало позиций но там в спецификации есть этот материал, а в фасадном нет
s_omel|2013/07/04 04:58:00|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x9f746c413b89298a8cfeddf128324da904e2bda04eca6a3f696e85f54acb30a4" timestamp="1372913583"><legacyquote>[8:53:03] Антон Иванов: </legacyquote>и заполнить ТОЛЬКО закладку распределения при этом документ не распроводить<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>вкладку заполняю, но потом же провожу?
iabbliz|2013/07/04 04:58:17|да проводишь
iabbliz|2013/07/04 04:58:26|главное не распроводить, и не заполнять предыдущие закладки
s_omel|2013/07/04 05:01:13|ок, попробуем, спасибо
s_omel|2013/07/04 10:41:05|первичку до 20 числв принимают<e_m ts="1372934470" a="s_omel" t="61"/>
iabbliz|2013/07/04 10:41:16|до 20 числа все документы и ошибки по партиям должны быть исправлены
iabbliz|2013/07/04 10:41:34|точнее до 18 числа, чтобы Ковтун рассчитала НДС
iabbliz|2013/07/04 10:41:52|после до 30 июля должен быть рассчитан квартал
iabbliz|2013/07/04 10:42:00|для начисления налога на прибыль
iabbliz|2013/07/04 10:42:10|ну это в принципе крайние сроки уже
iabbliz|2013/07/04 10:42:16|31 июля последний день сдачи налога на прибыль
s_omel|2013/07/04 10:43:10|понятно
s_omel|2013/07/04 10:43:12|спасибо
s_omel|2013/07/05 09:59:24|а когда РВ называла сумму которую списать, одинаковую ставил и в БУ и НУ?
iabbliz|2013/07/05 09:59:34|Да
s_omel|2013/07/05 09:59:35|они же разнятся немного
s_omel|2013/07/05 09:59:42|окей
s_omel|2013/07/05 10:41:06|ок
iabbliz|2013/07/08 09:56:37|Привет
s_omel|2013/07/08 09:56:41|ну что ты с веб сервисами разобрался?
s_omel|2013/07/08 09:56:50|Санек говорит на пхп уже пилишь?
iabbliz|2013/07/08 09:57:14|пока что то затык
iabbliz|2013/07/08 09:57:28|хз куда копать
iabbliz|2013/07/08 09:57:34|<a href="http://www.forum.mista.ru/topic.php?id=671535">http://www.forum.mista.ru/topic.php?id=671535</a>
